직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
퍼포먼스마케터,데이터를 수집하고 분석하여 소비자의 행동별 맞춤 타깃팅 광고를 운영한다.,"웹사이트, 페이스북, 구글Ads, 인스타그램, 네이버 등에서 채널을 운영한다. 다양한 채널을 조사하고 활용해 성과를 개선한다. 온라인 사이트의 각 카테고리별 운영하는 마케팅 캠페인들의 홍보 데이터를 분석하고 프로세스를 최적화한다. 온라인 마케팅 지표들을 기반으로 마케팅 캠페인의 문제점과 개선점을 도출한다. 광고 서비스의 특징에 따라 소비자의 행동을 정의하고 실시된 캠페인의 효과를 데이터로 검증한다. 데이터를 기반으로 캠페인의 개선방안 등을 결정한다. 반복적인 최적화 작업을 통해 최소의 비용으로 최대의 효율을 거둘 수 있도록 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,그로스해커,-,[0241]광고·홍보 전문가,[2733]광고 및 홍보 전문가,[M713]광고업,2021,-
퍼핏애니메이터,인형을 사용한 영화를 제작한다.,"기본적인 이야기를 시나리오로 만들고 촬영의 전체적인 흐름에 따라 연출용 대본을 만든다. 촬영에 필요한 인형을 만들고 세트를 제작한다. 촬영 콘티를 바탕으로 세트 안에서 인형을 움직여 필요한 동작을 만들어 내고 장면별로 촬영을 한다. 찍은 수많은 사진 가운데 사용 가능한 컷들을 선택한다. 선택한 사진 한 장 한 장을 이어 붙여 연결 동작을 만든다. 전체 흐름에 맞춰 음악과 효과음을 넣는다. 자막이나 컴퓨터그래픽을 더해 전반적인 편집 작업을 마친다. 제작 규모에 따라 시나리오 작성, 촬영, 퍼핏(인형) 제작, 세트장 제작 과정의 모든 일을 수행하거나, 전문 분야별로 분담하여 일을 하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,"웅크림
손사용",실내,-,-,-,-,[4143]만화가 및 만화영화 작가,[2843]만화가 및 만화영화 작가,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업",2012,-
퍼핑건조작원,"스낵(Snack)을 제조하고자 소맥분, 옥수수 등의 원료를 혼합하여 성형한 스낵을 가열하여 팽창시키는 압력용기(Puffing Gun)를 조작·관리한다.","퍼핑건(압출성형기)의 투입구에 맥분, 옥수수 등을 혼합하여 일정 형태로 성형한 스낵을 투입한다. 투입구를 단단히 잠그고 가열한다. 압출성형기 내부의 스낵이 타지 않도록 기계 내부의 교반기를 가동하거나 압출성형기를 회전시킨다. 압력용기 내부의 온도와 압력이 일정하게 유지되는지 살피고 필요시 온도와 압력을 재조정한다. 일정 시간 고온고압으로 유지한 압출성형기의 뚜껑을 열어 투입된 원료를 퍼핑(팽창)시킨다. 기계의 배출구를 열고 송풍기를 가동하여 퍼핑된 스낵을 다음 공정으로 이송한다. 파손되거나 낡은 부품을 수리하거나 교체하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
고온
소음·진동",곡물팽화원,팽화기조작원,-,[8733]곡물가공제품 기계 조작원,[8112]곡물가공 제품 기계 조작원,[C107]기타 식품 제조업,2016,-
펀드매니저,"수익증권이나 뮤추얼펀드와 같은 간접 투자상품을 개발하여 투자고객들에게 판매하고, 투자신탁의 재산을 운용하거나 또는 기관투자가의 펀드를 관리·운용한다.",수익증권이나 뮤추얼펀드와 같은 간접투자상품을 개발해서 투자고객들에게 판매한다. 자금사정의 변화 및 주식시장의 변동에 따라 포트폴리오를 조정하여 최대 이익을 얻도록 투자계획을 세운다. 증권시장이 개장되면 주가의 변화 및 금리상황을 지켜보며 매매거래를 시작한다. 장이 끝날 때까지 계속해서 올라오는 공시와 뉴스 속보들을 참고하여 증권을 매매한다. 투자설명회에 참석하거나 기업탐방 등을 통해 정보를 수집·가공한다.,14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,"주식펀드매니저, 채권펀드매니저, 단기채권형펀드매니저, 파생상품펀드매니저, 부동산펀드매니저",-,[0312]자산 운용가,[2722]자산 운용가,[K661]금융 지원 서비스업,2013,-
펀칭가공원,작업지시서 및 도면에 따라 절단한 강판 등 가공물의 펀칭가공을 위해 펀칭머신을 작동하여 구멍을 낸다.,"작업지시서에 따라 가공할 제품을 확인한다. 소재의 종류·형태 등에 따라 가공방법을 결정한다. 펀칭머신의 유압, 윤활상태 등을 점검하고 시험 가동한다. 펀칭머신을 작동하여 초품을 가공한다. 초품의 규격이 작업명세서와 일치하면 연속작업을 한다. 마이크로미터나 측정기기를 사용하여 작업명세서의 일치 여부를 확인한다. 완성된 제품은 다음 공정을 위하여 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"위험내재
소음·진동",-,-,-,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
펄퍼기조작원,"초지공정에 사용할 펄프, 고지의 섬유성분을 풀어주기 위해 펄퍼기를 조작·관리한다.","작업지시서에 따라 펄퍼기(Pulper:펄프, 고지와 부원료 및 물을 혼합하여 믹서하는 기계)를 가동한다. 생산하려는 제품이 신문용지인 경우 펄프와 고지를 투입하고, 백상지 등 인쇄용지인 경우 펄프만 투입한다. 초지공정에서 발생한 파지를 수거하여 투입하기도 한다. 해리탱크에 일정량의 물을 주입하기 위해 급수펌프를 조작한다. 해리 촉진용 가성소다를 지시된 양만큼 주입하기 위해 밸브를 조작한다. 컨베이어를 가동하여 고지 또는 펄프를 배합비에 따라 해리탱크에 투입하고 농도를 조정한다. 해리 중인 종이원료를 희석시켜 비커에 넣어 해리상태를 확인한다. 해리기 하부의 밸브를 열어 해리된 용액을 고해탱크로 보낸다. 해리탱크의 불순물과 찌꺼기를 제거하기 위하여 청소한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
고온
다습
소음·진동",해리기조작원,-,"목재가공기능사, 펄프종이제조기능사",[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C171]펄프, 종이 및 판지 제조업",2017,-
펄프건조기조작원,"펄프로 가공하기 위하여 펄프용 초지기, 탈수기, 건조기 등의 설비를 조작한다.","작업지시서를 확인하고 작업내용 및 작업진행 사항을 숙지한다. 초지기, 압착탈수기, 건조기 등 펄프 제조설비를 점검하고 이상 유무를 확인한다. 작업지시서에 지시된 펄프제품으로 가공하기 위하여 각종 기기의 계기를 조정하여 펄프두께, 탈수기의 속도, 증기 및 실린더의 온도 등을 조절한다. 초지기, 압착탈수기, 예비건조기, 실린더건조기 등을 조작하여 펄프를 가공한다. 작업진행 중 발생한 설비의 이상 점검 및 지절(紙切)된 펄프를 연결하도록 펄프건조기조작보조원에게 지시한다. 작업내용을 작업일지에 기록하고 보고한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내·외,"다습
소음·진동",-,-,"목재가공기능사, 펄프종이제조기능사",[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C171]펄프, 종이 및 판지 제조업",2017,-
펄프분쇄기조작원,"기저귀, 생리대와 같은 위생용품의 원료로 사용되는 펄프를 가공하는 분쇄기를 조작한다.","작업에 사용되는 분쇄기, 원지걸이 등의 설비를 점검한다. 생산계획에 맞는 원료를 운반하여 원지걸이에 걸어준다. 가공할 제품에 맞게 조작반의 계기를 조작하여 가공속도, 입자크기 등을 조절한다. 분쇄기를 작동하고 펄프의 투입상태, 이물질의 삽입 여부, 분속기의 제어상태 여부를 관찰하고 이상 유무를 확인한다. 작업진행에 맞게 펄프를 교체한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C172]골판지, 종이 상자 및 종이 용기 제조업",2017,-
펄프세척기조작원,증해된 중간 원료인 미표백 펄프를 세척하고 섬유소에서 분리된 리그닌을 물로 씻어내며 저장하는 설비를 조작한다.,"세척기, 로터기 등의 관련 설비를 순회하며 이상 유무를 확인하고 정상가동이 될 수 있도록 점검한다. 작업내용을 숙지하고, 증해된 펄프원료를 세척하기 위하여 밸브를 열어 저장탱크로부터 세척기로 이송한다. 미세한 이물질과 고해도를 향상시키기 위하여 로터기 및 부속설비를 작동한다. 섬유소에서 분리된 리그닌을 물로 세척하는 설비를 조작한다. 이물질이 제거된 고농도 미표백 펄프를 저장탱크에 저장한다. 표백을 위하여 고농도 미표백 펄프를 저장탱크에 저장한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
소음·진동",-,-,"목재가공기능사, 펄프종이제조기능사",[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C171]펄프, 종이 및 판지 제조업",2017,-
펄프야적장관리원,"펄프를 제조하는 데 사용할 목재 칩(Chip), 펄프용재 등의 원·부자재를 저장·관리하고 펄프제조공정으로 투입한다.",목재 칩 수송차량을 목재 칩의 상태와 수종에 따라 지정된 야적장으로 유도하고 하역하도록 한다. 목재 칩 야적장의 배수상태와 야적상태 등을 확인하여 조치하고 기록한다. 적재된 펄프용재를 관리하고 수량을 파악하여 기록한다. 생산계획 및 공정관리자의 지시에 따라 컨베이어 설비를 제어실에서 조작하여 펄프제조공정으로 투입한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (조작운전),가벼운 작업,-,실내·외,"대기환경미흡
소음·진동",,,펄프제지기능사,[0283]자재·구매·물류 사무원,[3123]자재 관리 사무원,"[C171]펄프, 종이 및 판지 제조업",2013,-
펄프원료반장,펄프 제조에 사용되는 원료인 목재 칩을 계근·검수·저장·공급하는 작업원의 활동을 감독·조정한다.,야적장에 들어오는 목재 칩의 양을 자동 계근대로 파악한다. 펄프제조 공정에 투입되는 목재 칩의 양을 조사·기록한다. 생산계획에 따라 펄프제조 공정에 투입되는 목재 칩의 종류별 순서를 결정한다. 컨트롤 룸에서 목재칩 이송장치를 조작하여 목재 칩을 투입하는 작업원의 활동을 지시·감독한다. 목재 칩이 기준에 맞도록 가공되었는지 검사결과를 확인하고 투입 및 반품 여부를 결정한다. 각종 목재 칩 검사장비 및 저장설비의 상태를 점검한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (제어조작),가벼운 작업,-,실내·외,"대기환경미흡
소음·진동",-,-,"목재가공기능사, 펄프종이제조기능사",[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C171]펄프, 종이 및 판지 제조업",2017,-
펄프절단포장기조작원,완성된 펄프를 소정의 규격으로 절단하여 포장하는 설비를 조작한다.,"작업지시서의 내용을 숙지하고, 작업공정에 따른 작업진행이 원활히 이루어질 수 있도록 절단 및 포장 설비를 점검한다. 건조공정에서 건조, 권취된 펄프와 작업규격서를 인수받는다. 작업규격에 맞도록 절단기를 세팅하는 작업을 한다. 작업진행에 따라 절단된 펄프가 규격에 맞게 재단되는지 확인하고 조정한다. 절단된 펄프를 와이어로 묶고 포장한다. 지게차를 사용하여 적재장소로 이동한다. 작업이 완료되면 작업내용을 작업일지에 기록한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내,-,-,-,"목재가공기능사, 펄프종이제조기능사",[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,"[C171]펄프, 종이 및 판지 제조업",2017,-
펄프제품성형검사원,완성된 펄프성형제품의 품질을 검사하고 일정량 수량씩 파악하여 적재한다.,검사할 펄프성형제품의 작업규정 및 검사규정을 확인한다. 컨베이어 벨트를 통해 나오는 완성된 펄프성형제품의 외관을 검사하고 불량품을 선별한다. 선별된 불량품은 재활용하기 위하여 원료조성공정으로 보낸다. 완성된 펄프성형품을 일정 수량씩 접거나 포개서 저장소로 운반하거나 다음 공정으로 보낸다. 작업이 완료되면 불량요인을 점검하여 작업일지에 기록하고 관련 부서에 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (유지),보통 작업,-,실내,-,-,-,-,[8822]펄프·종이 제조장치 조작원,[8913]펄프 및 종이 제조 장치 조작원,[C179]기타 종이 및 판지 제품 제조업,2017,-
